,Unnamed: 0,image1,image2,image3,image4,image5,loc_dirty,Is there junk?,Is there a lot of trash?,Is there a lot of garbage?,Is there a lot of waste?,Is there a lot of rubbish?,Is there any type of junk?,Is there any metal on the ground?,Is there water?,Is there grass?,Is there sand?,Are there buildings?,Are there structures?,Are there walls?,Is the ground sand?,Are there stones?,Are there houses?,Are there trees?,The left image has a lot more trash than the right image_nlvr_class1,The left image has a lot more trash than the right image_nlvr_class2,The left image has a lot more trash than the right image_nlvr_class3,The left image has a lot more trash than the right image_nlvr_class4,The left image has a lot more trash than the right image_nlvr_class5,The left image has a lot more waste than the right image_nlvr_class1,The left image has a lot more waste than the right image_nlvr_class2,The left image has a lot more waste than the right image_nlvr_class3,The left image has a lot more waste than the right image_nlvr_class4,The left image has a lot more waste than the right image_nlvr_class5,The left image shows a lot more garbage than the right image_nlvr_class1,The left image shows a lot more garbage than the right image_nlvr_class2,The left image shows a lot more garbage than the right image_nlvr_class3,The left image shows a lot more garbage than the right image_nlvr_class4,The left image shows a lot more garbage than the right image_nlvr_class5
706,706,1640252202469.jpg,1640252209779.jpg,1640252220168.jpg,1640252229133.jpg,1640252243183.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,0.4,1.0,0.8,0.4,0.4,0.4,1.0,0.2,2.9497093316167593,3.010071463882923,2.9296448305249214,2.924248745664954,2.8499611131846905,3.3588561713695526,3.3773938566446304,3.4584685266017914,3.3986509442329407,3.260842263698578,3.058726340532303,3.0987645126879215,3.090709514915943,2.961691826581955,2.9127691127359867
707,707,1640252521072.jpg,1640252530720.jpg,1640252549676.jpg,1640252562607.jpg,1640252574204.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.6,0.2,0.4,1.0,0.4,0.8,0.0,3.1552735902369022,3.3345234096050262,3.0723071433603764,3.082178723067045,2.9501928463578224,3.169026382267475,3.199240729212761,3.2812157794833183,3.202458493411541,3.119787812232971,2.1101978346705437,2.241872346960008,2.1916003227233887,1.8231740649789572,1.7952442299574614
708,708,1640256773251.jpg,1640256783943.jpg,1640256791780.jpg,1640256798442.jpg,1640256810068.jpg,0,0.6,0.4,0.4,0.6,0.4,0.6,0.2,1.0,1.0,0.0,0.2,0.0,0.2,0.0,1.0,0.8,0.0,2.0690855868160725,2.260358203202486,2.017322652041912,2.0029106587171555,1.7301255650818348,2.140601299703121,2.1599720902740955,2.26635286398232,2.192172806710005,2.001102481968701,1.8076354558579624,1.9076850737910718,1.8833251260221004,1.5731609342619777,1.4420487498864532
709,709,1640256943200.jpg,1640256967402.jpg,1640256978164.jpg,1640256990099.jpg,1640256998384.jpg,1,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.8,0.8,0.0,0.2,0.0,0.2,0.0,1.0,0.0,0.0,2.4027596674859524,2.5447228401899338,2.365839295089245,2.3481109142303467,2.3035692647099495,1.9680140493437648,1.976916809566319,2.004879239015281,1.980790976434946,1.953670684248209,1.73496332205832,1.814586704596877,1.7791842259466648,1.520089385099709,1.4580326154828072
710,710,1640258112987.jpg,1640258125049.jpg,1640258133321.jpg,1640258141098.jpg,1640258158061.jpg,0,0.6,0.6,0.6,0.6,0.6,0.4,0.2,1.0,1.0,0.2,0.4,0.0,0.4,0.0,1.0,0.2,0.0,1.4682936710305512,1.6147104465635493,1.4319697647588328,1.4118691098410636,1.4348526317626238,1.5546465427614748,1.5833662177901715,1.6826740186661482,1.601026555057615,1.436365199740976,0.9754013535566628,1.0765976971015334,1.0477080699056387,0.7652911692275666,0.7647176668979228
711,711,1640258278481.jpg,1640258286122.jpg,1640258295235.jpg,1640258304001.jpg,1640258360025.jpg,0,0.2,0.4,0.2,0.2,0.6,0.2,0.4,1.0,1.0,0.4,0.0,0.0,0.2,0.2,1.0,0.4,0.2,0.775371452444233,0.8610897725448012,0.7599281980656087,0.7414729739539325,0.7777079953812063,0.9397862039040774,0.9501953946310095,0.9977287741494365,0.9628839120268822,0.8772997392807156,0.7014135532081127,0.773007899755612,0.7493505418533459,0.5487704341067001,0.5705067967064679
712,712,1640258862966.jpg,1640258870048.jpg,1640258877203.jpg,1640258886056.jpg,1640258895518.jpg,0,0.2,0.0,0.0,0.0,0.4,0.2,0.0,1.0,0.8,0.0,0.2,0.0,0.2,0.0,0.8,0.0,0.0,0.48082740791141987,0.5667574126273394,0.4993243617936969,0.4473550980910659,0.6560332290828228,0.46726169949397445,0.48115338990464807,0.5292899133637547,0.48617261042818427,0.5559868770651519,0.09368186490610242,0.10847227461636066,0.11611953657120466,0.08019405556842685,0.19397141132503748
713,713,1640259191954.jpg,1640259199054.jpg,1640259205204.jpg,1640259211395.jpg,1640259240604.jpg,2,0.4,0.6,0.4,0.6,0.6,0.4,0.8,1.0,0.8,0.0,0.4,0.0,0.0,0.0,0.8,0.2,0.4,2.784794867038727,2.9662560671567917,2.7322584688663483,2.7165902107954025,2.572107806801796,2.373728923499584,2.3899542540311813,2.4482898339629173,2.395611736923456,2.418425977230072,2.481318473815918,2.568763330578804,2.5472258180379868,2.3176315501332283,2.3436342403292656
714,714,1640259934406.jpg,1640259944973.jpg,1640259985758.jpg,1640259997610.jpg,1640260080039.jpg,1,0.2,0.4,0.4,0.6,1.0,0.2,0.2,1.0,1.0,0.4,0.2,0.0,0.4,0.2,0.8,0.4,0.0,1.7107880357652903,1.8738097427412868,1.6620830558240414,1.6460053799673915,1.6689238268882036,1.2181525840424001,1.2469110121019185,1.3098678844980896,1.234267981722951,1.2929522637277842,0.594470446696505,0.6959320432506502,0.6790188080631196,0.4350016505923122,0.5457380339503288
715,715,1640262521354.jpg,1640262532220.jpg,1640262541427.jpg,1640262550477.jpg,1640262562183.jpg,2,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.8,0.6,0.4,0.4,0.2,0.2,0.2,0.2,0.8,0.4,2.758059397339821,2.8638674840331078,2.7446028739213943,2.715208426117897,2.7798643335700035,2.557671343907714,2.5734667852520943,2.619364159181714,2.567158490419388,2.634426724165678,2.0827927254140377,2.1006923713721335,2.106473173480481,2.053777957567945,2.097273929975927
716,716,1640274157807.jpg,1640274166729.jpg,1640274265293.jpg,1640274192155.jpg,1640274203274.jpg,5,0.2,0.2,0.0,0.0,0.4,0.2,0.4,0.8,0.0,0.2,0.8,0.6,0.8,0.2,0.8,0.8,0.0,1.0681981639936566,1.1750658405944705,1.052613651379943,1.0240057371556759,1.1544483713805676,1.5844840887002647,1.6050427090376616,1.640790524892509,1.5931097296997905,1.5873651010915637,0.4900600481778383,0.5581569548230618,0.5415205643512309,0.37259730510413647,0.4524102071300149
717,717,1639640715118.jpg,1639640733207.jpg,1639640743673.jpg,1639640754394.jpg,1639640767891.jpg,3,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.8,0.8,0.0,0.6,0.4,1.0,0.0,0.4,0.6,0.0,2.6907055228948593,2.8231555372476578,2.649959146976471,2.6357553340494633,2.6133737452328205,2.8207023069262505,2.838260982185602,2.884311705827713,2.829785332083702,2.8147188015282154,2.6036739628762007,2.7049014642834663,2.651039991527796,2.372108327690512,2.383943920955062
718,718,1639640980311.jpg,1639640990193.jpg,1639641001188.jpg,1639641012175.jpg,1639641029667.jpg,3,0.4,0.2,0.2,0.6,0.6,0.6,0.0,1.0,0.8,0.4,0.4,0.4,0.6,0.4,0.0,0.6,0.0,1.8818010240793228,2.1003701239824295,1.8432429358363152,1.797412220388651,1.8944128602743149,2.608008410781622,2.636438559740782,2.686885450966656,2.6239164797589183,2.668819220736623,1.1382862785831094,1.2525782706215978,1.2137424950487912,0.9073216700926423,0.9791053328663111
719,719,1639641438368.jpg,1639641450975.jpg,1639641460855.jpg,1639641470568.jpg,1639641481663.jpg,1,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.8,0.4,0.8,1.0,1.0,1.0,0.6,1.0,1.0,0.0,2.874039825052023,3.0573799833655357,2.800729624927044,2.795839050784707,2.8578458800911903,3.2148370817303658,3.2512193396687508,3.3057208955287933,3.218218669295311,3.2865299433469772,1.4678882521111518,1.595642098924145,1.5422091495711356,1.2337838733801618,1.4256787872873247
720,720,1639642390257.jpg,1639642400114.jpg,1639642426968.jpg,1639642434832.jpg,1639642460196.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.0,2.2024592757225037,2.386499375104904,2.17517814040184,2.121070586144924,2.556442052125931,1.8437244445085526,1.897559031844139,1.87380650639534,1.7889140024781227,2.558014288544655,0.8980200020596385,1.0062814485281706,0.971287852153182,0.7488050330430269,1.1146957539021969
721,721,1639644030749.jpg,1639644043140.jpg,1639644051105.jpg,1639644059105.jpg,1639644113888.jpg,3,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.2,0.8,0.8,1.0,0.2,0.8,0.8,0.0,3.674984395503998,3.9052749276161194,3.5688350796699524,3.580496072769165,3.4220393896102905,4.0252461433410645,4.066914200782776,4.1316282749176025,4.036429703235626,3.9369471669197083,2.6390029340982437,2.843351885676384,2.7494212985038757,2.197507783770561,2.1848835051059723
722,722,1639644622398.jpg,1639644631989.jpg,1639644642772.jpg,1639644654462.jpg,1639644669549.jpg,4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.6,0.2,1.0,0.4,0.4,0.8,0.2,2.7015032577328384,2.8279452631250024,2.647941682022065,2.6473191743716598,2.631258048117161,2.9581575710326433,2.9845924731343985,3.028764098882675,2.9638647455722094,2.9623625688254833,2.8362058619968593,2.9436684329994023,2.881803915835917,2.5719046297017485,2.5481701539829373
723,723,1639644798422.jpg,1639644811237.jpg,1639644821386.jpg,1639644831531.jpg,1639644843530.jpg,3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.6,0.6,0.8,0.2,0.6,0.6,0.0,0.7148519717156887,0.7993240784853697,0.7259412817656994,0.6769250985234976,0.9569891653954983,1.2523844875395298,1.2731409226544201,1.313215833157301,1.2589429216459394,1.4293365627527237,0.1729542170651257,0.20056334882974625,0.20588687993586063,0.14541461737826467,0.3203135821968317
724,724,1639645211773.jpg,1639645220719.jpg,1639645229948.jpg,1639645241479.jpg,1639645251318.jpg,1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.6,0.4,0.8,0.8,1.0,0.4,0.6,0.8,0.0,2.4371045529842377,2.699985131621361,2.361299455165863,2.3333375081419945,2.4325394183397293,2.454953446984291,2.5010592341423035,2.567659869790077,2.465582489967346,2.6289035975933075,0.738360458984971,0.8553531486541033,0.8352336473762989,0.5648804400116205,0.7721636705100536
725,725,1639645912921.jpg,1639645920585.jpg,1639645932712.jpg,1639645940533.jpg,1639645977085.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,1.0,1.0,1.0,0.6,0.6,1.0,0.2,3.8628955483436584,4.004939258098602,3.804203152656555,3.8066586554050446,3.7511473298072815,3.5508624613285065,3.574119448661804,3.6260009557008743,3.569778546690941,3.5807363986968994,2.757351730018854,2.8809315636754036,2.8334774896502495,2.5037930458784103,2.5257238000631332
726,726,1639646204888.jpg,1639646213908.jpg,1639646222468.jpg,1639646242543.jpg,1639646254927.jpg,3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6,0.8,0.8,0.6,1.0,1.0,0.8,0.8,0.0,2.423106163740158,2.626073569059372,2.3836989253759384,2.3434502482414246,2.466013327240944,2.6386173851788044,2.6726475059986115,2.7383897826075554,2.6474751234054565,2.71897754073143,1.6183424573391676,1.6992115080356598,1.6728607388213277,1.4706946481019258,1.5830153729766607
727,727,1639646531520.jpg,1639646544145.jpg,1639646552712.jpg,1639646572008.jpg,1639646583643.jpg,0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.6,0.4,1.0,0.8,1.0,0.4,0.8,1.0,0.0,1.577270906418562,1.692755475640297,1.5891454294323921,1.5318075604736805,1.7203881219029427,1.409531175158918,1.4236742686480284,1.47977399174124,1.434734980110079,1.5226875860244036,1.1692755073308945,1.2074860325083137,1.2113374276086688,1.1083830599673092,1.19930050522089
728,728,1639646819603.jpg,1639646828280.jpg,1639646837313.jpg,1639646847432.jpg,1639646866726.jpg,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.6,0.8,0.8,1.0,0.6,0.8,0.8,0.2,3.542143043130636,3.6658644303679466,3.4757456332445145,3.4858350604772568,3.428731206804514,4.023146390914917,4.0628502368927,4.1132577657699585,4.02746444940567,3.9869388043880463,2.2677669897675514,2.421051874756813,2.353528417646885,2.001505024731159,2.1914752516895533
729,729,1639647087217.jpg,1639647098314.jpg,1639647107611.jpg,1639647116216.jpg,1639647140682.jpg,1,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.8,0.2,0.8,1.0,0.8,0.8,0.8,1.0,1.0,0.0,3.5597837530076504,3.6640036776661873,3.5094099640846252,3.514451317489147,3.4731299355626106,3.6623672768473625,3.684455133974552,3.7222752198576927,3.6702850237488747,3.671433851122856,3.0169509830884635,3.0826724865473807,3.0482332771643996,2.860898324754089,2.87114118039608
730,730,1639647307598.jpg,1639647321152.jpg,1639647327997.jpg,1639647336558.jpg,1639647346078.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,1.0,0.6,0.6,0.6,0.8,1.0,0.6,0.0,2.311072915792465,2.5447634756565094,2.266522243618965,2.221156746149063,2.341681584715843,2.759425327181816,2.812027081847191,2.9109956175088882,2.7865374833345413,2.807449087500572,0.921888031065464,1.0369278937578201,1.0142767652869225,0.7238797880709171,0.875507764518261
731,731,1639647607730.jpg,1639647623784.jpg,1639647631831.jpg,1639647641943.jpg,1639647652321.jpg,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,0.8,1.0,0.8,1.0,0.6,0.0,1.0,0.0,1.9425318464636803,2.1581864580512047,1.899586334824562,1.8560095876455307,1.9767343327403069,2.63119900226593,2.6918150186538696,2.8010494112968445,2.6595739126205444,2.722678691148758,0.870529314968735,0.9865680253133178,0.9494469538331032,0.6929574850946665,0.8794437050819397
732,732,1639649723771.jpg,1639649730882.jpg,1639649739244.jpg,1639649748607.jpg,1639649759745.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8,0.8,1.0,1.0,0.6,0.8,0.0,1.6044477270916104,1.7001912631094456,1.5674753710627556,1.560922423377633,1.622189112007618,1.8607975160703063,1.8811970837414265,1.9288511592894793,1.8723616227507591,1.8939298558980227,1.5955280307680368,1.6760204080492258,1.631551061756909,1.3960224180482328,1.4401058834046125
733,733,1639650426532.jpg,1639650435237.jpg,1639650453446.jpg,1639650461605.jpg,1639650469485.jpg,1,0.6,0.6,0.4,0.6,0.6,0.6,0.2,1.0,0.4,0.0,0.4,0.0,0.6,0.0,0.6,0.2,0.0,0.5303155556321144,0.6316070267930627,0.5415425719693303,0.4908412587828934,0.6354922857135534,0.4212178559973836,0.43223608657717705,0.48823307640850544,0.4451789828017354,0.4384524803608656,0.3419150272384286,0.396152822766453,0.38374614901840687,0.24479169608093798,0.28291549533605576
734,734,1639650765586.jpg,1639650782683.jpg,1639650795645.jpg,1639650804451.jpg,1639650812259.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.4,0.8,0.0,1.0,0.8,0.0,2.0723979100584984,2.286241665482521,2.0292858853936195,1.9862661957740784,2.1265545561909676,2.0638102516531944,2.1142850890755653,2.1818360090255737,2.0700001269578934,2.2700636833906174,1.436284488067031,1.595087068155408,1.5340443551540375,1.141930790618062,1.2443213015794754
735,735,1639650923003.jpg,1639650930344.jpg,1639650938862.jpg,1639650946490.jpg,1639650956186.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,0.4,1.0,0.6,0.0,0.5335898259654641,0.6298896884545684,0.5279276892542839,0.498508358374238,0.47866570577025414,1.787906913086772,1.8277140390127897,1.96326070651412,1.8542513065040112,1.6108451671898365,1.1291542223189026,1.2584355573635548,1.2165761208161712,0.8464708757819608,0.7677814331836998
736,736,1639651065887.jpg,1639651073128.jpg,1639651082438.jpg,1639651089952.jpg,1639651098076.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6,0.6,0.4,1.0,0.2,1.0,0.6,0.0,2.4832056909799576,2.735422909259796,2.414533242583275,2.3898681700229645,2.246485114097595,3.523299217224121,3.5685594379901886,3.668938487768173,3.562389314174652,3.362350344657898,2.671049937605858,2.867210179567337,2.783904045820236,2.2288679778575897,2.1251213252544403
737,737,1639651256345.jpg,1639651286939.jpg,1639651298866.jpg,1639651313094.jpg,1639651326708.jpg,5,0.4,0.0,0.0,0.0,0.2,0.4,0.2,0.8,0.4,0.2,0.8,0.4,0.8,0.2,0.2,0.8,0.0,4.855174720287323,4.8944204449653625,4.819836616516113,4.838344216346741,4.754814982414246,4.7304970026016235,4.749044120311737,4.751165807247162,4.721794247627258,4.740296185016632,4.458921909332275,4.544353246688843,4.482354700565338,4.2420201897621155,4.20287561416626
738,738,1639651458838.jpg,1639651466009.jpg,1639651473335.jpg,1639651480793.jpg,1639651489377.jpg,0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.0,0.0,0.0,0.6,0.2,0.8,0.0,0.8,0.6,0.0,1.4300410598516464,1.640865258872509,1.3917334824800491,1.3526767566800117,1.2262280583381653,2.6684167683124542,2.7162155359983444,2.8608785420656204,2.7339042872190475,2.431521400809288,2.4952928125858307,2.7173215448856354,2.627699241042137,1.9828724041581154,1.7289377301931381
739,739,1639651643039.jpg,1639651650900.jpg,1639651658974.jpg,1639651667308.jpg,1639651694769.jpg,1,0.6,0.2,0.2,0.2,0.2,0.6,0.2,1.0,0.0,0.0,0.4,0.2,1.0,0.0,0.6,0.2,0.0,2.50813302770257,2.6403594072908163,2.4526564702391624,2.4510597735643387,2.407083034515381,2.7993551678955555,2.8188634663820267,2.863033637404442,2.809346277266741,2.7456822358071804,2.573498008772731,2.6574402349069715,2.605636359192431,2.3458852018229663,2.3079882552847266
740,740,1639652010468.jpg,1639652020218.jpg,1639652028623.jpg,1639652036759.jpg,1639652045216.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.8,1.0,0.4,1.0,1.0,0.0,0.8575756289064884,1.0178455114364624,0.8565383721143007,0.7979530654847622,0.8577949777245522,2.0464347153902054,2.1031749695539474,2.2722339779138565,2.119038835167885,1.9368661940097809,1.2301134206354618,1.4095828756690025,1.3555453680455685,0.8815225698053837,0.8445285018533468
741,741,1639652152407.jpg,1639652160517.jpg,1639652167233.jpg,1639652176929.jpg,1639652185245.jpg,0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8,1.0,0.0,0.8,1.0,0.0,2.3482485860586166,2.620568908751011,2.2637433111667633,2.244193945080042,2.0771823301911354,2.865607500076294,2.923501491546631,3.048535466194153,2.912204384803772,2.696433424949646,2.295842833817005,2.5086559504270554,2.4232054948806763,1.8255687952041626,1.6695988923311234
742,742,1639652346006.jpg,1639652355695.jpg,1639652362827.jpg,1639652369637.jpg,1639652378052.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.8,0.4,1.0,0.0,1.0,0.8,0.0,0.6155093827983364,0.7110825941199437,0.6282658269628882,0.5771974381059408,0.7733583529479802,0.9559557219035923,0.9877458253176883,1.083506970666349,0.9953612150857225,1.0762557522393763,0.3408650568453595,0.40171006554737687,0.4050672786543146,0.2585969773354009,0.40212260792031884
743,743,1639652608923.jpg,1639652619156.jpg,1639652633656.jpg,1639652647406.jpg,1639652667170.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6,1.0,0.8,0.6,1.0,0.0,3.0157144889235497,3.1728382110595703,2.9690285474061966,2.9485799744725227,3.0403053164482117,2.9498250782489777,2.9948536306619644,3.0406699776649475,2.9419649839401245,3.111290618777275,2.1061421558260918,2.2209443747997284,2.175920695066452,1.8682963903993368,1.9592510908842087
744,744,1639653369315.jpg,1639653378188.jpg,1639653385469.jpg,1639653393338.jpg,1639653404338.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8,1.0,0.0,0.8,1.0,0.0,1.5895211221650243,1.7463397569954395,1.55140586104244,1.528235818259418,1.467805371619761,2.5803414434194565,2.6160868629813194,2.732315018773079,2.6302021741867065,2.409524790942669,1.3702760841697454,1.5016217920929193,1.4635034073144197,1.0883981101214886,1.0174319725483656
745,745,1639653561006.jpg,1639653569140.jpg,1639653580656.jpg,1639653598980.jpg,1639653615415.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,1.0,1.0,0.4,1.0,1.0,0.0,3.4137536734342575,3.542136311531067,3.381818637251854,3.3669801503419876,3.2699353843927383,3.7347364127635956,3.764541983604431,3.871565669775009,3.7849914729595184,3.5871527791023254,3.2625959888100624,3.3910437300801277,3.3382556959986687,2.9587619490921497,2.8499189242720604
746,746,1639654021745.jpg,1639654032428.jpg,1639654043674.jpg,1639654052110.jpg,1639654064940.jpg,1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.6,1.0,0.6,0.8,0.8,0.8,1.0,0.0,3.1819300651550293,3.378625363111496,3.1288834512233734,3.0960951447486877,3.3508934676647186,3.6617455780506134,3.7076306343078613,3.7494829893112183,3.6479547321796417,3.7809841334819794,1.676024429500103,1.8080041874200106,1.7436315510421991,1.4261269699782133,1.6687648966908455
747,747,1639654214144.jpg,1639654221124.jpg,1639654228973.jpg,1639654236220.jpg,1639654245132.jpg,1,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.8,0.0,0.6,0.6,0.6,0.8,0.6,1.0,0.8,0.0,3.6011786311864853,3.748685583472252,3.5448267608880997,3.542009323835373,3.426488995552063,4.755409598350525,4.769877016544342,4.793987274169922,4.758563339710236,4.643400013446808,3.465532571077347,3.5730967074632645,3.5232751667499542,3.2297775596380234,3.196434363722801
748,748,1639654595629.jpg,1639654604524.jpg,1639654612017.jpg,1639654621537.jpg,1639654645471.jpg,1,0.2,0.4,0.0,0.4,0.2,0.4,0.0,0.6,0.6,0.0,0.6,0.2,1.0,0.0,0.8,0.8,0.0,1.9895567337516695,2.1080239813309163,1.9613667633384466,1.9410278552677482,2.0122014516964555,1.7702479967847466,1.801616172073409,1.8615980718750507,1.7797243809327483,1.9201513985171914,1.7750603057211265,1.889529008185491,1.8370111894328147,1.5461783523205668,1.6397124426439404
749,749,1639655001688.jpg,1639655011285.jpg,1639655022314.jpg,1639655030957.jpg,1639655043192.jpg,1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.2,0.6,0.6,0.4,0.4,0.6,0.6,0.8,0.0,3.4749414026737213,3.654848575592041,3.4164042472839355,3.39887872338295,3.4517652094364166,3.5182822793722153,3.5483681187033653,3.5885105282068253,3.517831973731518,3.527573838829994,2.7547242268919945,2.8802776858210564,2.825578175485134,2.514364294707775,2.595555230975151
750,750,1639655164714.jpg,1639655172788.jpg,1639655182084.jpg,1639655189925.jpg,1639655200191.jpg,2,0.6,0.2,0.0,0.2,0.6,0.6,0.2,1.0,0.0,0.4,0.2,0.0,0.6,0.2,0.6,0.2,0.0,2.651293962262571,2.802121330983937,2.6147016026079655,2.594960634596646,2.5861802008002996,3.6383359632454813,3.66069847648032,3.698132830206305,3.6514995137695223,3.5183778451755643,2.4035622619558126,2.5429704973939806,2.4867109193000942,2.097506318357773,2.03771790349856
751,751,1639655283409.jpg,1639655294886.jpg,1639655308802.jpg,1639655316301.jpg,1639655323655.jpg,5,0.2,0.2,0.2,0.2,0.6,0.2,0.2,1.0,0.2,0.4,0.2,0.0,0.0,0.2,0.6,0.4,0.0,1.207214027410373,1.2867670729756355,1.204969902522862,1.1746742399409413,1.2219876563176513,1.1363926695194095,1.1426074765622616,1.1799237504601479,1.150931227952242,1.1787515822798014,1.0488782689790241,1.0765521170105785,1.0770192907657474,0.9858051423216239,1.0055507561191916
752,752,1639655420047.jpg,1639655439238.jpg,1639655448204.jpg,1639655455236.jpg,1639655463796.jpg,1,0.2,0.4,0.4,0.6,0.6,0.4,0.0,1.0,0.0,0.6,0.4,0.0,0.0,0.2,0.4,0.6,0.0,2.435975730419159,2.675800547003746,2.3775336295366287,2.33894906938076,2.5068033635616302,0.7089251596480608,0.7300836406648159,0.8104205429553986,0.7418285366147757,0.8252086229622364,1.0293680392205715,1.1836063656955957,1.1450774352997541,0.7557921074330807,0.8586950600147247
753,753,1639655568175.jpg,1639655578613.jpg,1639655585593.jpg,1639655593149.jpg,1639655604963.jpg,1,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.8,0.0,0.8,0.8,0.6,0.8,0.8,0.8,0.8,0.0,3.944933459162712,4.052886724472046,3.9005393385887146,3.8979066610336304,3.8674401342868805,3.9745642244815826,4.001797586679459,4.042198687791824,3.9743467271327972,3.981996029615402,3.662133276462555,3.765540659427643,3.703953340649605,3.4280776157975197,3.4751589447259903
754,754,1639655713443.jpg,1639655721525.jpg,1639655727822.jpg,1639655734464.jpg,1639655742905.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8,0.8,1.0,1.0,1.0,1.0,0.0,3.1651967614889145,3.363338530063629,3.086604818701744,3.0823859870433807,2.9984152242541313,4.068522095680237,4.101375967264175,4.169057250022888,4.086380571126938,3.962530344724655,3.01730952039361,3.1693447455763817,3.088965207338333,2.658285964280367,2.613708458840847
755,755,1639655881344.jpg,1639655890347.jpg,1639655898017.jpg,1639655905992.jpg,1639655914444.jpg,1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.8,1.0,0.8,1.0,0.8,0.6,1.0,0.0,1.8372232392430305,2.110932022333145,1.778772033751011,1.7368414849042892,1.667153425514698,3.150018345564604,3.1945014782249928,3.2940066307783127,3.1867829374969006,2.957838036119938,1.1582962879911065,1.340092996135354,1.2924799034371972,0.8235087669454515,0.8426077533513308
756,756,1639656064246.jpg,1639656074688.jpg,1639656083465.jpg,1639656092208.jpg,1639656105789.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,1.0,0.8,0.2,1.0,0.8,0.8,0.6,0.0,3.69964799284935,3.882798880338669,3.6235739290714264,3.6241276562213898,3.5364969968795776,4.220504015684128,4.249088287353516,4.289548277854919,4.222000896930695,4.211037695407867,3.1339583471417427,3.2867031544446945,3.2104325592517853,2.7562704533338547,2.6461054980754852
757,757,1639656288992.jpg,1639656298469.jpg,1639656305621.jpg,1639656313503.jpg,1639656322927.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8,0.6,1.0,1.0,1.0,0.8,0.0,1.4421563590876758,1.5681655015796423,1.4062957661226392,1.389122902881354,1.3998659290373325,2.1652420088648796,2.19344349950552,2.2860118746757507,2.196294367313385,2.2008293718099594,0.9546260684728622,1.0063775584567338,0.9886075421236455,0.8285933439619839,0.8285465715453029
758,758,1639656645578.jpg,1639656656723.jpg,1639656663622.jpg,1639656673456.jpg,1639656685279.jpg,1,0.2,0.2,0.2,0.2,0.2,0.2,0.0,1.0,0.0,0.4,0.4,0.4,0.6,0.4,0.6,0.6,0.2,1.9362551122903824,2.117417484521866,1.8976772800087929,1.8615136593580246,1.9606414213776588,1.8162978496402502,1.860513936728239,1.9531990513205528,1.8482673112303019,1.9009702652692795,1.0773211070336401,1.184029349591583,1.1495049064978957,0.8831135875079781,1.0284644477069378
