Unnamed: 0,Unnamed: 0.1,image1,image2,image3,image4,image5,loc_dirty,Is there junk?,Is there a lot of trash?,Is there a lot of garbage?,Is there a lot of waste?,Is there a lot of rubbish?,Is there any type of junk?,Is there any metal on the ground?,Is there water?,Is there grass?,Is there sand?,Are there buildings?,Are there structures?,Are there walls?,Is the ground sand?,Are there stones?,Are there houses?,Are there trees?,The left image has a lot more trash than the right image_nlvr_class1,The left image has a lot more trash than the right image_nlvr_class2,The left image has a lot more trash than the right image_nlvr_class3,The left image has a lot more trash than the right image_nlvr_class4,The left image has a lot more trash than the right image_nlvr_class5,The left image has a lot more waste than the right image_nlvr_class1,The left image has a lot more waste than the right image_nlvr_class2,The left image has a lot more waste than the right image_nlvr_class3,The left image has a lot more waste than the right image_nlvr_class4,The left image has a lot more waste than the right image_nlvr_class5,The left image shows a lot more garbage than the right image_nlvr_class1,The left image shows a lot more garbage than the right image_nlvr_class2,The left image shows a lot more garbage than the right image_nlvr_class3,The left image shows a lot more garbage than the right image_nlvr_class4,The left image shows a lot more garbage than the right image_nlvr_class5,scaled_loc_dirty
791,791,1639063109711.jpg,1639063129834.jpg,1639063166295.jpg,1639063185197.jpg,1639063244272.jpg,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.7990324115380645,0.9309894619509578,0.7956747030839324,0.7502028699964285,0.905176443979144,0.5564328860491514,0.5713269114494324,0.6406732592731714,0.5859293630346656,0.6184419393539429,0.5437083863653243,0.6268754322081804,0.6097248629666865,0.4104209863580763,0.5251665376126766,1.0
792,792,1639063466707.jpg,1639063483372.jpg,1639063497633.jpg,1639063509204.jpg,1639063524283.jpg,1,0.6,0.2,0.2,0.0,0.4,0.6,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,1.2808389496058226,1.4553396925330162,1.2615444660186768,1.2128593605011702,1.3416811376810074,1.860969141125679,1.9045971184968948,2.014625795185566,1.908625811338425,1.866152986884117,0.9378246665000916,1.0961385481059551,1.062483325600624,0.6641824180260301,0.7460778430104256,1.0
793,793,1639063794927.jpg,1639063813547.jpg,1639063842217.jpg,1639063871189.jpg,1639063913757.jpg,2,0.6,0.4,0.4,0.4,0.8,0.6,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6328149917535484,0.7010708637535572,0.6258599306456745,0.6036570956930518,0.7177252173423767,0.5870599211193621,0.601197257405147,0.6275557416956872,0.5911083698738366,0.6602527145296335,0.17894569120835513,0.20879150764085352,0.20914037735201416,0.1388925367500633,0.2352721537463367,1.0
794,794,1639064320578.jpg,1639064333997.jpg,1639064362537.jpg,1639064401167.jpg,1639064441643.jpg,3,0.2,0.2,0.2,0.2,0.2,0.2,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,2.0720868110656743,2.2516706474125385,2.016228321939707,2.0010051205754285,2.0154503956437106,1.6119544669054449,1.6303056837059555,1.6777772731147709,1.628849915228784,1.6687948936596513,1.9171705627813933,2.014977599494159,1.9724286813288927,1.6972664901986718,1.7201041439548137,2.0
795,795,1639064827685.jpg,1639064868747.jpg,1639064910797.jpg,1639064931095.jpg,1639064982141.jpg,2,0.8,0.4,0.2,0.6,0.4,0.6,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.8235992304980757,1.9582960046827795,1.8138059079647064,1.7706746216863394,1.936504788696766,1.7054056692868471,1.7280058283358812,1.7725165337324142,1.7164216674864292,1.8941853418946264,1.3582282504066825,1.4198450334370136,1.4147764230147004,1.264731803908944,1.3804161362349987,1.0
796,796,1639065492669.jpg,1639065512262.jpg,1639065546587.jpg,1639065566442.jpg,1639065590098.jpg,8,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.6,0.6,0.2,0.2,0.0,0.2,0.0,0.2,0.4,0.4,1.496810088865459,1.5928637334145606,1.5011779172345996,1.4603026127442718,1.5932192765176296,2.3348005096195266,2.3591114839073266,2.453083963831886,2.376776195713319,2.2773218587972224,1.6931833347771317,1.790952088776976,1.7629437120631335,1.4994906873907894,1.5036413352936506,4.0
797,797,1639065877278.jpg,1639066025787.jpg,1639066039610.jpg,1639066087848.jpg,1639066128033.jpg,10,0.8,0.6,0.6,0.6,0.8,1.0,0.4,1.0,0.8,0.2,0.0,0.0,0.2,0.0,0.8,0.2,0.0,1.2326761805452406,1.4326451062224803,1.1969008203595877,1.161925230640918,1.1187059413641691,2.178364500403404,2.222219776595012,2.3460873982403427,2.2407010444439948,1.9779891353100536,1.5279002005700022,1.675387972733006,1.6261915448121729,1.2095046930480748,1.132151698693633,5.0
798,798,1639066507602.jpg,1639066531552.jpg,1639066561665.jpg,1639066575888.jpg,1639066597981.jpg,7,0.8,0.2,0.0,0.2,0.4,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,2.402387499809265,2.6318549066782,2.3447564393281937,2.318084225058556,2.2249972969293594,3.471158057451248,3.5128133445978165,3.6102964729070655,3.516885980963707,3.3088875561952587,3.27954775094986,3.446051836013794,3.366351082921028,2.862382560968399,2.701593279838562,4.0
799,799,1639066786193.jpg,1639066799871.jpg,1639066822422.jpg,1639066842329.jpg,1639066858983.jpg,10,0.6,1.0,0.6,0.6,1.0,0.8,0.4,1.0,0.4,0.6,0.0,0.0,0.0,0.2,0.6,0.0,0.2,2.3077185079455376,2.5862947180867195,2.2272821813821797,2.2074202597141266,2.075309589505196,3.1355884224176407,3.185068055987358,3.2864064797759056,3.1796187832951546,3.0299870371818542,1.5254024378955364,1.7273266743868592,1.6633127983659506,1.1332475887611508,1.1372218225151298,5.0
800,800,1639067132997.jpg,1639067151540.jpg,1639067271452.jpg,1639067224028.jpg,1639067245811.jpg,9,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.8,0.2,0.8,0.2,0.0,0.2,0.4,0.6,0.4,0.2,0.5088820764794946,0.5997491106390953,0.5373485069721937,0.4735551560297608,0.8068500924855471,0.4709798395633698,0.4848962994292378,0.5511264437809587,0.5018827216699719,0.6253656689077616,0.14461069088429213,0.16928741103038192,0.17990781972184774,0.11632164753973485,0.2562594469636679,5.0
801,801,1640152028120.jpg,1640152052394.jpg,1640152076677.jpg,1640152113372.jpg,1640152179913.jpg,6,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.4,0.2,0.4,0.8,0.4,0.8,0.4,0.2,1.0,0.8,2.3541119620203967,2.3869253769516945,2.3424654863774776,2.2830868586897854,2.6496527194976807,2.1736448742449284,2.1876517347991467,2.3116391859948635,2.149214949458837,2.5057246163487434,2.077192198485136,2.0409385971724987,2.0803989060223103,1.8790966607630253,2.2218560278415684,3.0
802,802,1640152438796.jpg,1640152453955.jpg,1640152469804.jpg,1640152482705.jpg,1640152496962.jpg,3,0.4,0.4,0.4,0.2,0.4,0.4,0.4,0.8,0.0,0.8,0.6,0.6,1.0,0.8,0.6,0.6,0.4,3.225110456347465,3.2688489109277725,3.1965156346559525,3.129617765545845,3.3275195062160488,2.9499117583036423,2.9713428914546967,3.147558331489563,2.929905116558075,3.1913172602653503,1.7489609941840172,1.6705158203840256,1.7561463639140131,1.3406566753983498,1.711740143597126,2.0
803,803,1640152636165.jpg,1640152646625.jpg,1640152661301.jpg,1640152672430.jpg,1640152682449.jpg,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6,0.4,0.4,0.8,0.6,0.6,0.4,0.2,3.830476105213165,3.87314236164093,3.78066086769104,3.698353171348572,3.635687470436096,4.216672480106354,4.2297935485839835,4.389842748641969,4.173044621944428,4.143677115440369,4.4325506687164316,4.386474788188933,4.433860301971436,4.017979204654694,3.9453839063644414,3.0
804,804,1640152825134.jpg,1640152833395.jpg,1640152843802.jpg,1640152853755.jpg,1640152860479.jpg,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.4,0.2,0.4,0.8,1.0,0.4,0.2,3.909973829984665,3.941947549581528,3.886169940233231,3.8327869176864624,3.972715139389038,3.894317999482155,3.906595453619957,3.986253708600998,3.862804114818573,4.003080606460571,3.5838191024959087,3.5423833280801773,3.5859764590859413,3.2413709200918674,3.394173324108124,2.0
805,805,1640153389398.jpg,1640153406937.jpg,1640153429297.jpg,1640153443831.jpg,1640153452882.jpg,6,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.4,0.2,0.0,0.6,0.2,0.6,0.2,0.2,1.0,0.2,3.1083837603218853,3.145714638754725,3.0676384307444096,3.0115374717861414,2.86170688085258,2.656087837414816,2.661356060067192,2.8556558517739177,2.673498926218599,2.6471807919442654,2.197103601647541,2.1032974352128804,2.207286777673289,1.609989564632997,1.5956241423264146,3.0
806,806,1640153596278.jpg,1640153609230.jpg,1640153621556.jpg,1640153636762.jpg,1640153650663.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.8,0.6,0.4,0.6,0.6,0.6,0.6,1.932079430669546,1.9613053202629092,1.9064686633646488,1.8434833157807589,1.8249943517148493,1.8323841262608769,1.8321644328534603,1.9446019083261492,1.8421489857137203,1.9303706716746087,1.3703841748647392,1.3092356952838602,1.3767479602247477,1.0152396489866078,1.0783503735437991,1.0
807,807,1640154187923.jpg,1640154217310.jpg,1640154227571.jpg,1640154240901.jpg,1640154247673.jpg,2,0.0,0.2,0.2,0.6,0.4,0.0,0.4,0.6,0.8,0.2,0.8,0.2,1.0,0.2,0.8,1.0,0.2,3.1646866723895077,3.183878794312477,3.146522603929043,3.100271917879581,3.0674053579568863,2.177307033445686,2.1791891218163078,2.239466733299196,2.184821138624102,2.2542352210730314,2.7074657827615742,2.6692261509597297,2.7103781197220087,2.4825967634096737,2.5251767039299007,1.0
808,808,1640154499621.jpg,1640154507168.jpg,1640154516873.jpg,1640154525250.jpg,1640154539062.jpg,7,0.2,0.2,0.2,0.4,0.2,0.2,0.6,0.6,0.2,0.6,0.8,0.8,1.0,0.6,0.2,0.8,0.2,2.940039306879044,2.9921905994415283,2.913936972618103,2.8218877613544464,3.137609004974365,2.9347900599241257,2.958606749773025,3.117231249809265,2.910431206226349,3.258941024541855,2.3082876354455952,2.2323947399854656,2.31631600856781,1.9264294132590292,2.3845444470644,4.0
809,809,1640154752559.jpg,1640154763328.jpg,1640154773123.jpg,1640154780038.jpg,1640154785987.jpg,3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.8,0.2,0.8,0.2,0.8,0.8,0.2,2.0350278147961944,2.039045359822921,2.030544463545084,2.0155629256041716,1.99762131460011,1.9753878415795043,1.97632421576418,1.9855569168576042,1.9706731141195637,1.9797639693133533,1.9718134206486864,1.9599497753661128,1.9727509117801676,1.885296137072146,1.8926706770434976,2.0
810,810,1640155181552.jpg,1640155191283.jpg,1640155204837.jpg,1640155215279.jpg,1640155233338.jpg,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.2,0.2,0.6,1.0,0.4,0.4,0.2,3.743687689304352,3.790396988391876,3.6928964853286734,3.6072245240211487,3.640824854373932,4.088604807853699,4.1104363203048715,4.2764971256256095,4.008544206619264,4.138596475124359,3.3003555536270137,3.212357223033905,3.3042991459369664,2.69634185731411,2.9537629187107086,3.0
811,811,1640155693603.jpg,1640155700756.jpg,1640155724025.jpg,1640155737997.jpg,1640155746283.jpg,2,1.0,0.4,0.4,0.6,1.0,1.0,0.8,0.8,0.8,0.2,0.4,0.2,0.4,0.0,0.6,0.8,0.0,2.853563569486141,2.8665459863841534,2.8379440987482667,2.8127584224566817,2.78541050106287,2.0242915875278413,2.021151006920263,2.1704017487354577,2.0555072603747253,2.0179099468514323,2.3820744347758587,2.3237318941392004,2.3870926960371435,2.0267047234810893,2.1213449258357286,1.0
812,812,1640155958645.jpg,1640155967530.jpg,1640155980476.jpg,1640155989697.jpg,1640155998166.jpg,1,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.8,1.0,0.0,0.4,0.2,0.4,0.0,0.4,0.6,0.4,1.907683395780623,1.9413086669519544,1.891614537686109,1.830932017415762,2.0732723455876108,1.7859931485727432,1.7910068356432018,1.8787810103967784,1.7947515724226832,1.888537207618356,1.197898811660707,1.1641698535531761,1.2016723072156308,1.0465453567449003,1.227296899072826,1.0
813,813,1640156173059.jpg,1640156186228.jpg,1640156199385.jpg,1640156212487.jpg,1640156242308.jpg,9,0.4,1.0,1.0,1.0,1.0,0.4,0.2,0.4,0.0,0.2,0.6,0.4,0.6,0.2,0.2,0.6,0.4,3.991595774888992,4.0237011313438416,3.9535648822784415,3.8959500193595886,3.726665824651718,3.1668447256088257,3.1742536425590515,3.35220105946064,3.1592777222394943,3.1727226227521896,4.5193390250205985,4.483241319656372,4.520955204963683,4.1703065633773795,4.07286411523819,5.0
814,814,1640156484774.jpg,1640156493336.jpg,1640156503656.jpg,1640156524697.jpg,1640156552069.jpg,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.4,0.6,0.0,0.4,0.4,0.2,0.4,0.6,4.877351701259613,4.883518278598785,4.868264198303223,4.8595600724220285,4.8045300245285025,4.855795383453369,4.860685467720033,4.8939597606658936,4.841360151767732,4.818273484706879,4.873413324356079,4.863833487033844,4.8739081025123605,4.765193700790405,4.734211981296539,4.0
815,815,1640156787306.jpg,1640156823807.jpg,1640156836991.jpg,1640156845701.jpg,1640156853969.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.4,0.6,0.2,0.4,0.2,0.8,0.8,0.2,0.3031095117330551,0.31829654052853584,0.30452857352793217,0.26222207583487034,0.5535705238580704,0.29935157380532473,0.2928812549216673,0.3901668447069824,0.3386087929829955,0.42373302625492215,0.058586633531376726,0.050823009805753834,0.05992387211881577,0.04588065203279257,0.2086807731539011,1.0
816,816,1640158366208.jpg,1640158378280.jpg,1640158389394.jpg,1640158395590.jpg,1640158405527.jpg,0,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.8,0.6,0.0,0.4,0.2,0.6,0.0,1.0,0.8,0.2,0.9084074944257736,0.9191235681064428,0.900078309699893,0.875223545357585,0.9352521607652308,0.7553870779229328,0.7583048482192679,0.8391312039457262,0.7600841864477843,0.8516253456473349,0.9025062213186176,0.8847547940677032,0.9040713848080486,0.7845320559572428,0.8745304150506854,1.0
817,817,1640158792752.jpg,1640158800964.jpg,1640158811883.jpg,1640158826922.jpg,1640158843635.jpg,0,0.6,0.4,0.2,0.8,0.4,0.6,0.4,0.6,0.4,0.0,1.0,0.6,0.8,0.0,0.8,1.0,0.6,2.8130349665880203,2.8447069674730296,2.795322969555855,2.7253040224313736,2.8724267184734344,2.4436819981783633,2.4482723101973534,2.529024839401245,2.442597959190607,2.640446327626705,2.5207989737391467,2.4741624966263767,2.52562016993761,2.3348353020846844,2.561772584915161,1.0
818,818,1640159164845.jpg,1640159176825.jpg,1640159205123.jpg,1640159240319.jpg,1640159257029.jpg,5,0.6,0.8,0.8,0.8,0.8,0.6,0.2,0.2,0.2,0.8,1.0,0.6,1.0,0.8,0.4,1.0,0.4,3.7560542225837703,3.7920307815074916,3.726802349090576,3.662206619977951,3.710981845855713,3.0158465802669525,3.0306295901536937,3.1967456042766567,2.997935011982918,3.253765553236008,4.13025289773941,4.078227400779723,4.132271349430084,3.720128357410431,3.839628517627716,3.0
819,819,1640159424515.jpg,1640159434987.jpg,1640159448419.jpg,1640159464414.jpg,1640159482870.jpg,6,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.6,0.0,0.4,0.8,0.6,0.8,0.6,0.4,1.0,0.2,4.269400835037232,4.298460304737091,4.238011240959168,4.187310218811035,4.2358453273773184,3.7117452323436737,3.738352358341217,3.846129536628723,3.6307614296674733,3.958604484796524,4.080424726009369,4.0359270572662345,4.081205129623413,3.71819806098938,3.91935396194458,3.0
820,820,1640159626664.jpg,1640159633453.jpg,1640159648008.jpg,1640159666071.jpg,1640159677416.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.8,0.6,0.4,0.6,1.0,0.6,4.161880508065224,4.1771839410066605,4.1521780490875235,4.123326972126962,4.157011657953261,4.1215828359127045,4.126879557967186,4.1973635852336875,4.1039913296699515,4.175082474946977,4.014725252985953,3.9969704300165176,4.016038455069065,3.8924751579761514,3.9029053449630737,1.0
821,821,1640169217435.jpg,1640169226321.jpg,1640169247368.jpg,1640169261033.jpg,1640169281952.jpg,3,0.2,0.2,0.2,0.2,0.4,0.2,0.6,0.6,0.8,0.0,0.6,0.2,0.8,0.0,0.4,1.0,0.0,4.5800713300704965,4.601067662239076,4.549192726612091,4.520234227180482,4.3578205704689035,4.405734479427338,4.417330265045166,4.550793647766113,4.386489152908325,4.30069226026535,4.592911899089813,4.561773598194122,4.5946423411369315,4.25466924905777,4.188520908355713,2.0
822,822,1640169836823.jpg,1640169845954.jpg,1640169853442.jpg,1640169863217.jpg,1640169869634.jpg,0,0.4,0.2,0.2,0.2,0.2,0.2,0.6,0.4,0.8,0.0,1.0,0.2,0.8,0.0,0.6,1.0,0.2,0.2345253920648247,0.2470044110668823,0.2367560848360881,0.2051299351733178,0.4521388988941908,0.06987060536630453,0.06768263992853463,0.08595852123107761,0.08221938915085047,0.18141566216945648,0.13794297887943685,0.12208435614593327,0.1401893855072558,0.09942620352376252,0.3010038761422038,1.0
823,823,1640170187935.jpg,1640170201363.jpg,1640170208115.jpg,1640170221087.jpg,1640170228724.jpg,1,0.4,0.4,0.4,0.6,0.4,0.6,0.8,0.6,0.8,0.4,0.8,0.4,0.8,0.2,0.4,0.8,0.8,2.1158109055832033,2.123920910526067,2.1115059873554856,2.0870397200342268,2.152333490550518,2.1457138794939965,2.140012342599221,2.216754889348522,2.162950143800117,2.2053805850446224,2.7018024426652123,2.6763818528270353,2.704427515855059,2.503187078051269,2.5689434893429284,1.0
824,824,1640171282336.jpg,1640171289748.jpg,1640171299231.jpg,1640171305850.jpg,1640171312264.jpg,3,0.6,0.4,0.2,0.6,0.2,0.6,0.8,0.6,0.8,0.0,0.4,0.0,0.8,0.0,0.4,0.6,0.2,1.943492954596877,1.9644891899079084,1.9313769526779647,1.8857062002643945,1.999578658491373,1.5596723835915327,1.5671937086153775,1.642022566171363,1.5563314675819129,1.7272761324420571,1.4802824025973678,1.4407202815636992,1.4845716068521142,1.2896180450916293,1.4373058751225471,2.0
825,825,1640172126695.jpg,1640172143505.jpg,1640172166493.jpg,1640172177638.jpg,1640172208749.jpg,5,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0.0,0.0,1.0,0.2,0.0,0.6,1.0,0.0,0.6,0.2,4.8766130208969125,4.88312578201294,4.865877151489258,4.857091844081879,4.763229072093964,4.798551380634309,4.804057419300079,4.852808475494385,4.783138573169708,4.726399481296539,4.854484736919403,4.843548536300659,4.855068624019623,4.716471552848817,4.648213803768158,3.0
826,826,1640172744885.jpg,1640172752372.jpg,1640172760192.jpg,1640172767780.jpg,1640172777234.jpg,10,0.6,1.0,1.0,1.0,1.0,0.8,0.8,0.0,0.2,0.6,0.4,0.2,0.6,0.6,0.0,0.8,0.4,4.825502336025238,4.8341224789619455,4.811778128147125,4.799674570560455,4.704275310039519,4.751022279262543,4.756815731525421,4.818388521671295,4.73713231086731,4.686287343502045,4.8225547075271615,4.807501375675201,4.823337972164153,4.657076597213745,4.583191096782683,5.0
827,827,1640173040733.jpg,1640173050273.jpg,1640173060971.jpg,1640173073786.jpg,1640173088806.jpg,10,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.4,0.0,0.8,0.4,0.2,0.4,0.8,0.0,1.0,0.4,4.578151285648347,4.59283971786499,4.56469988822937,4.539389431476593,4.525666236877441,4.087092578411102,4.0852219983935365,4.11950221657753,4.09554373472929,4.107607156038283,4.1454007774591455,4.1299744695425025,4.147095888853073,4.08626464754343,4.123091384768487,5.0
828,828,1640173429354.jpg,1640173436090.jpg,1640173452136.jpg,1640173465797.jpg,1640173475239.jpg,7,0.8,1.0,1.0,1.0,1.0,0.8,0.8,0.0,0.4,0.4,0.2,0.0,0.0,0.4,0.2,0.6,0.4,4.7366082668304434,4.749299407005309,4.719127595424652,4.703236401081085,4.570687234401703,4.25749796628952,4.261152923107147,4.363154947757721,4.277171701192857,4.2129900455474845,4.764309644699097,4.745640337467194,4.766427814960481,4.554841160774232,4.430727303028107,4.0
829,829,1640159609178.jpg,1640159623312.jpg,1640159634813.jpg,1640159643451.jpg,1640159652314.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.8,0.4,1.0,0.6,0.0,1.0144884376786651,1.1428434506524354,0.993695764336735,0.9631001050584018,1.125004707835615,1.2589939805911854,1.2836093198275194,1.3341693513793869,1.2733329960610718,1.368161232676357,0.18562449549790472,0.21917481685522944,0.2260080686537549,0.14188987691886726,0.2659882567822933,1.0
830,830,1640159877207.jpg,1640159886518.jpg,1640159902374.jpg,1640159927312.jpg,1640159938590.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.8,0.2,0.6,0.6,0.0,1.1522172917611897,1.3220720267854629,1.1470693638548255,1.0850317145232111,1.3657668670639396,0.7826657689874992,0.8059070046292618,0.8544772181194276,0.7936758589930832,1.0037476941943169,0.4881253821076825,0.5621205873321742,0.5504466989077628,0.3861844625789672,0.5787313738837838,1.0
831,831,1640160124292.jpg,1640160143338.jpg,1640160151991.jpg,1640160161054.jpg,1640160172725.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.8,0.8,0.2,0.8,0.8,0.8,0.8,0.0,2.1869337558746342,2.376527212560177,2.1380077451467514,2.1106851249933243,2.208228349685669,2.990786358714104,3.0403806418180466,3.12834370136261,3.0126231610774994,3.0334006249904637,1.481745321303606,1.6022747419774532,1.5557685159146786,1.2340705189853909,1.3240247108042242,1.0
832,832,1640160322480.jpg,1640160330353.jpg,1640160340580.jpg,1640160348897.jpg,1640160363210.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.4,0.2,0.8,1.0,0.8,0.8,0.0,2.2528645247220997,2.4745273292064667,2.2033810317516327,2.166696861386299,2.260912328958512,3.6327037811279297,3.681259334087372,3.767338991165161,3.654096424579621,3.572425812482834,2.1964835692197084,2.3802589867264032,2.2938818149268627,1.79238823056221,1.809501901268959,1.0
833,833,1640160598608.jpg,1640160742803.jpg,1640160750421.jpg,1640160759968.jpg,1640160768355.jpg,0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.4,0.2,0.6,0.4,0.6,0.2,0.2,0.8,0.0,2.292191321030259,2.4098427798599005,2.2710724063217644,2.2514957021921878,2.1511015929281707,2.989935747347772,3.0005341544747357,3.0444093281403184,3.009399096481502,2.912865348160267,2.965180839877576,3.0045818416401744,2.988608051091433,2.8449308106210083,2.7395978840067983,1.0
834,834,1640160944275.jpg,1640160954537.jpg,1640160966347.jpg,1640160973962.jpg,1640160982867.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.8,0.8,1.0,0.2,0.8,0.8,0.0,0.5949973836541176,0.7069568932056427,0.6170397214591503,0.5536307357251644,0.7419513463973999,1.092639543116093,1.1284446232020855,1.2277680337429049,1.1317820996046066,1.2470437511801722,0.5309315733611584,0.6072564860805869,0.5937377437949181,0.41231595538556576,0.5368404388427734,1.0
835,835,1640161103497.jpg,1640161198387.jpg,1640161218668.jpg,1640161226881.jpg,1640161237788.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.0,0.6,1.0,0.2,1.0,1.0,0.0,2.0767590776085854,2.1912149656564,2.0468089208006863,2.028747245669365,2.0648736357688904,2.142531296238303,2.1784547697752714,2.2339379750192165,2.1525995619595046,2.1744782142341137,1.813892213627696,1.929341942537576,1.8724032947793603,1.58277640491724,1.679397651925683,1.0
836,836,1640161393498.jpg,1640161402581.jpg,1640161411470.jpg,1640161419887.jpg,1640161428291.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.6,0.6,1.0,1.0,0.8,0.6,0.0,2.1377163156867027,2.3200139366090298,2.0926791094243526,2.0661343075335026,2.0722203627228737,3.6763159111142163,3.701259151101112,3.749891437590122,3.692151337862015,3.5797491446137433,1.9753616582602265,2.144507085904479,2.0764174666255717,1.6229100544005632,1.6508473232388496,1.0
837,837,1640162334073.jpg,1640162342709.jpg,1640162352863.jpg,1640162360644.jpg,1640162373939.jpg,2,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.6,0.2,0.2,0.6,0.2,0.2,0.2,0.8,0.8,0.0,0.44586476823315024,0.5299637471325696,0.4558040073607117,0.4129734379239381,0.5094413906335831,1.1954277270706368,1.2070902471896259,1.2403293362585828,1.2094771020347252,1.188999560661614,0.5789621580624953,0.6437911773100495,0.6210284312255681,0.4401911032618955,0.4299835273995996,1.0
838,838,1640162500380.jpg,1640162520369.jpg,1640162529338.jpg,1640162540517.jpg,1640162554085.jpg,1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.4,0.2,0.6,0.6,0.0,2.1933055743575096,2.3357198834419246,2.1804292425513268,2.1333355382084846,2.3803824558854103,2.201558440923691,2.2334592789411545,2.2884600609540944,2.2097823321819305,2.4161534011363983,1.2211802229285242,1.2675121258944273,1.2677766457200048,1.153516499325633,1.3106311969459057,1.0
839,839,1640163214082.jpg,1640163225840.jpg,1640163233174.jpg,1640163241046.jpg,1640163248519.jpg,1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.2,0.4,0.0,0.8,0.2,1.0,0.8,0.0,1.1144015770405529,1.2201019935309887,1.1087458878755572,1.0725218411535025,1.1728132702410219,1.752690527588129,1.78230806812644,1.8800528030842545,1.796086836606264,1.7628068663179874,0.8320639468729496,0.9222273547202348,0.9025705959647894,0.6488163266330957,0.6843827664852142,1.0
840,840,1640163352012.jpg,1640163360645.jpg,1640163370520.jpg,1640163377278.jpg,1640163386976.jpg,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.6,0.4,1.0,0.2,0.8,0.6,0.0,1.8684751987457275,2.0322001054883003,1.8299136385321615,1.802783951163292,1.8078426122665403,3.066019088029861,3.10515658557415,3.1898837387561803,3.0945687741041183,3.0319341272115707,1.8892361503094437,1.9699503425508735,1.9411859102547169,1.7011111779138446,1.6973065268248317,1.0
841,841,1640163566722.jpg,1640163574875.jpg,1640163582977.jpg,1640163591829.jpg,1640163599518.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.4,0.0,0.8,1.0,0.8,0.4,0.0,1.0966764073818922,1.1375121939927342,1.1027282774448397,1.0790351126343012,1.1339972894638777,1.5699251592159271,1.5884100049734116,1.7033871114253998,1.6258146315813065,1.5559830665588381,0.9532605085987598,1.001797280041501,0.9882545797154308,0.8362228809855878,0.8361878432333469,1.0
842,842,1640163756059.jpg,1640163764301.jpg,1640163773136.jpg,1640163781849.jpg,1640163790670.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.2,0.0,1.0,0.8,1.0,0.4,0.0,1.035207316279411,1.1946045123040676,1.0317919626832008,0.9745973702520132,1.206331130117178,2.417458511888981,2.464094430208206,2.5735730528831477,2.455093055963516,2.4585522413253784,1.2100213910453022,1.3060789057053626,1.277560141868889,1.020515339449048,1.1174494177103045,1.0
